Year,Nation,iso_code3,pij_lndu_croplands_to_settlements
2032,Japan,JPN,0.002329564545915388
2033,Japan,JPN,0.002329564545915388
2034,Japan,JPN,0.002329564545915388
2035,Japan,JPN,0.002329564545915388
2036,Japan,JPN,0.002329564545915388
2037,Japan,JPN,0.002329564545915388
2038,Japan,JPN,0.002329564545915388
2039,Japan,JPN,0.002329564545915388
2040,Japan,JPN,0.002329564545915388
2041,Japan,JPN,0.002329564545915388
2042,Japan,JPN,0.002329564545915388
2043,Japan,JPN,0.002329564545915388
2044,Japan,JPN,0.002329564545915388
2045,Japan,JPN,0.002329564545915388
2046,Japan,JPN,0.002329564545915388
2047,Japan,JPN,0.002329564545915388
2048,Japan,JPN,0.002329564545915388
2049,Japan,JPN,0.002329564545915388
2050,Japan,JPN,0.002329564545915388
2021,Kenya,KEN,0.00018067673552328968
2022,Kenya,KEN,0.00018067673552328968
2023,Kenya,KEN,0.00018067673552328968
2024,Kenya,KEN,0.00018067673552328968
2025,Kenya,KEN,0.00018067673552328968
2026,Kenya,KEN,0.00018067673552328968
2027,Kenya,KEN,0.00018067673552328968
2028,Kenya,KEN,0.00018067673552328968
2029,Kenya,KEN,0.00018067673552328968
2030,Kenya,KEN,0.00018067673552328968
2031,Kenya,KEN,0.00018067673552328968
2032,Kenya,KEN,0.00018067673552328968
2033,Kenya,KEN,0.00018067673552328968
2034,Kenya,KEN,0.00018067673552328968
2035,Kenya,KEN,0.00018067673552328968
2036,Kenya,KEN,0.00018067673552328968
2037,Kenya,KEN,0.00018067673552328968
2038,Kenya,KEN,0.00018067673552328968
2039,Kenya,KEN,0.00018067673552328968
2040,Kenya,KEN,0.00018067673552328968
2041,Kenya,KEN,0.00018067673552328968
2042,Kenya,KEN,0.00018067673552328968
2043,Kenya,KEN,0.00018067673552328968
2044,Kenya,KEN,0.00018067673552328968
2045,Kenya,KEN,0.00018067673552328968
2046,Kenya,KEN,0.00018067673552328968
2047,Kenya,KEN,0.00018067673552328968
2048,Kenya,KEN,0.00018067673552328968
2049,Kenya,KEN,0.00018067673552328968
2050,Kenya,KEN,0.00018067673552328968
2021,Kyrgyzstan,KGZ,0.0
2022,Kyrgyzstan,KGZ,0.0
2023,Kyrgyzstan,KGZ,0.0
2024,Kyrgyzstan,KGZ,0.0
2025,Kyrgyzstan,KGZ,0.0
2026,Kyrgyzstan,KGZ,0.0
2027,Kyrgyzstan,KGZ,0.0
2028,Kyrgyzstan,KGZ,0.0
2029,Kyrgyzstan,KGZ,0.0
2030,Kyrgyzstan,KGZ,0.0
2031,Kyrgyzstan,KGZ,0.0
2032,Kyrgyzstan,KGZ,0.0
2033,Kyrgyzstan,KGZ,0.0
2034,Kyrgyzstan,KGZ,0.0
2035,Kyrgyzstan,KGZ,0.0
2036,Kyrgyzstan,KGZ,0.0
2037,Kyrgyzstan,KGZ,0.0
2038,Kyrgyzstan,KGZ,0.0
2039,Kyrgyzstan,KGZ,0.0
2040,Kyrgyzstan,KGZ,0.0
2041,Kyrgyzstan,KGZ,0.0
2042,Kyrgyzstan,KGZ,0.0
2043,Kyrgyzstan,KGZ,0.0
2044,Kyrgyzstan,KGZ,0.0
2045,Kyrgyzstan,KGZ,0.0
2046,Kyrgyzstan,KGZ,0.0
2047,Kyrgyzstan,KGZ,0.0
2048,Kyrgyzstan,KGZ,0.0
2049,Kyrgyzstan,KGZ,0.0
2050,Kyrgyzstan,KGZ,0.0
2021,Lebanon,LBN,0.0
2022,Lebanon,LBN,0.0
2023,Lebanon,LBN,0.0
2024,Lebanon,LBN,0.0
2025,Lebanon,LBN,0.0
2026,Lebanon,LBN,0.0
2027,Lebanon,LBN,0.0
2028,Lebanon,LBN,0.0
2029,Lebanon,LBN,0.0
2030,Lebanon,LBN,0.0
2031,Lebanon,LBN,0.0
2032,Lebanon,LBN,0.0
2033,Lebanon,LBN,0.0
2034,Lebanon,LBN,0.0
2035,Lebanon,LBN,0.0
2036,Lebanon,LBN,0.0
2037,Lebanon,LBN,0.0
2038,Lebanon,LBN,0.0
2039,Lebanon,LBN,0.0
2040,Lebanon,LBN,0.0
2041,Lebanon,LBN,0.0
2042,Lebanon,LBN,0.0
2043,Lebanon,LBN,0.0
2044,Lebanon,LBN,0.0
2045,Lebanon,LBN,0.0
2046,Lebanon,LBN,0.0
2047,Lebanon,LBN,0.0
2048,Lebanon,LBN,0.0
2049,Lebanon,LBN,0.0
2050,Lebanon,LBN,0.0
2021,Lithuania,LTU,0.0
2022,Lithuania,LTU,0.0
2023,Lithuania,LTU,0.0
2024,Lithuania,LTU,0.0
2025,Lithuania,LTU,0.0
2026,Lithuania,LTU,0.0
2027,Lithuania,LTU,0.0
2028,Lithuania,LTU,0.0
2029,Lithuania,LTU,0.0
2030,Lithuania,LTU,0.0
2031,Lithuania,LTU,0.0
2032,Lithuania,LTU,0.0
2033,Lithuania,LTU,0.0
2034,Lithuania,LTU,0.0
2035,Lithuania,LTU,0.0
2036,Lithuania,LTU,0.0
2037,Lithuania,LTU,0.0
2038,Lithuania,LTU,0.0
2039,Lithuania,LTU,0.0
2040,Lithuania,LTU,0.0
2041,Lithuania,LTU,0.0
2042,Lithuania,LTU,0.0
2043,Lithuania,LTU,0.0
2044,Lithuania,LTU,0.0
2045,Lithuania,LTU,0.0
2046,Lithuania,LTU,0.0
2047,Lithuania,LTU,0.0
2048,Lithuania,LTU,0.0
2049,Lithuania,LTU,0.0
2050,Lithuania,LTU,0.0
2021,Luxembourg,LUX,2.1167940121630937e-05
2022,Luxembourg,LUX,2.1167940121630937e-05
2023,Luxembourg,LUX,2.1167940121630937e-05
2024,Luxembourg,LUX,2.1167940121630937e-05
2025,Luxembourg,LUX,2.1167940121630937e-05
2026,Luxembourg,LUX,2.1167940121630937e-05
2027,Luxembourg,LUX,2.1167940121630937e-05
2028,Luxembourg,LUX,2.1167940121630937e-05
2029,Luxembourg,LUX,2.1167940121630937e-05
2030,Luxembourg,LUX,2.1167940121630937e-05
2031,Luxembourg,LUX,2.1167940121630937e-05
2032,Luxembourg,LUX,2.1167940121630937e-05
2033,Luxembourg,LUX,2.1167940121630937e-05
2034,Luxembourg,LUX,2.1167940121630937e-05
2035,Luxembourg,LUX,2.1167940121630937e-05
2036,Luxembourg,LUX,2.1167940121630937e-05
2037,Luxembourg,LUX,2.1167940121630937e-05
2038,Luxembourg,LUX,2.1167940121630937e-05
2039,Luxembourg,LUX,2.1167940121630937e-05
2040,Luxembourg,LUX,2.1167940121630937e-05
2041,Luxembourg,LUX,2.1167940121630937e-05
2042,Luxembourg,LUX,2.1167940121630937e-05
2043,Luxembourg,LUX,2.1167940121630937e-05
2044,Luxembourg,LUX,2.1167940121630937e-05
2045,Luxembourg,LUX,2.1167940121630937e-05
2046,Luxembourg,LUX,2.1167940121630937e-05
2047,Luxembourg,LUX,2.1167940121630937e-05
2048,Luxembourg,LUX,2.1167940121630937e-05
2049,Luxembourg,LUX,2.1167940121630937e-05
2050,Luxembourg,LUX,2.1167940121630937e-05
2021,Mongolia,MNG,0.0
2022,Mongolia,MNG,0.0
2023,Mongolia,MNG,0.0
2024,Mongolia,MNG,0.0
2025,Mongolia,MNG,0.0
2026,Mongolia,MNG,0.0
2027,Mongolia,MNG,0.0
2028,Mongolia,MNG,0.0
2029,Mongolia,MNG,0.0
2030,Mongolia,MNG,0.0
2031,Mongolia,MNG,0.0
2032,Mongolia,MNG,0.0
2033,Mongolia,MNG,0.0
2034,Mongolia,MNG,0.0
2035,Mongolia,MNG,0.0
2036,Mongolia,MNG,0.0
2037,Mongolia,MNG,0.0
2038,Mongolia,MNG,0.0
2039,Mongolia,MNG,0.0
2040,Mongolia,MNG,0.0
2041,Mongolia,MNG,0.0
2042,Mongolia,MNG,0.0
2043,Mongolia,MNG,0.0
2044,Mongolia,MNG,0.0
2045,Mongolia,MNG,0.0
2046,Mongolia,MNG,0.0
2047,Mongolia,MNG,0.0
2048,Mongolia,MNG,0.0
2049,Mongolia,MNG,0.0
2050,Mongolia,MNG,0.0
2021,Myanmar,MMR,0.0004999999999999894
2022,Myanmar,MMR,0.0004999999999999894
2023,Myanmar,MMR,0.0004999999999999894
2024,Myanmar,MMR,0.0004999999999999894
2025,Myanmar,MMR,0.0004999999999999894
2026,Myanmar,MMR,0.0004999999999999894
2027,Myanmar,MMR,0.0004999999999999894
2028,Myanmar,MMR,0.0004999999999999894
2029,Myanmar,MMR,0.0004999999999999894
2030,Myanmar,MMR,0.0004999999999999894
2031,Myanmar,MMR,0.0004999999999999894
2032,Myanmar,MMR,0.0004999999999999894
2033,Myanmar,MMR,0.0004999999999999894
2034,Myanmar,MMR,0.0004999999999999894
2035,Myanmar,MMR,0.0004999999999999894
2036,Myanmar,MMR,0.0004999999999999894
2037,Myanmar,MMR,0.0004999999999999894
2038,Myanmar,MMR,0.0004999999999999894
2039,Myanmar,MMR,0.0004999999999999894
2040,Myanmar,MMR,0.0004999999999999894
2041,Myanmar,MMR,0.0004999999999999894
2042,Myanmar,MMR,0.0004999999999999894
2043,Myanmar,MMR,0.0004999999999999894
2044,Myanmar,MMR,0.0004999999999999894
2045,Myanmar,MMR,0.0004999999999999894
2046,Myanmar,MMR,0.0004999999999999894
2047,Myanmar,MMR,0.0004999999999999894
2048,Myanmar,MMR,0.0004999999999999894
2049,Myanmar,MMR,0.0004999999999999894
2050,Myanmar,MMR,0.0004999999999999894
2021,North Macedonia,MKD,0.0005116535555013287
2022,North Macedonia,MKD,0.0005116535555013287
2023,North Macedonia,MKD,0.0005116535555013287
2024,North Macedonia,MKD,0.0005116535555013287
2025,North Macedonia,MKD,0.0005116535555013287
2026,North Macedonia,MKD,0.0005116535555013287
2027,North Macedonia,MKD,0.0005116535555013287
2028,North Macedonia,MKD,0.0005116535555013287
2029,North Macedonia,MKD,0.0005116535555013287
2030,North Macedonia,MKD,0.0005116535555013287
2031,North Macedonia,MKD,0.0005116535555013287
2032,North Macedonia,MKD,0.0005116535555013287
2033,North Macedonia,MKD,0.0005116535555013287
2034,North Macedonia,MKD,0.0005116535555013287
2035,North Macedonia,MKD,0.0005116535555013287
2036,North Macedonia,MKD,0.0005116535555013287
2037,North Macedonia,MKD,0.0005116535555013287
2038,North Macedonia,MKD,0.0005116535555013287
2039,North Macedonia,MKD,0.0005116535555013287
2040,North Macedonia,MKD,0.0005116535555013287
2041,North Macedonia,MKD,0.0005116535555013287
2042,North Macedonia,MKD,0.0005116535555013287
2043,North Macedonia,MKD,0.0005116535555013287
2044,North Macedonia,MKD,0.0005116535555013287
2045,North Macedonia,MKD,0.0005116535555013287
2046,North Macedonia,MKD,0.0005116535555013287
2047,North Macedonia,MKD,0.0005116535555013287
2048,North Macedonia,MKD,0.0005116535555013287
2049,North Macedonia,MKD,0.0005116535555013287
2050,North Macedonia,MKD,0.0005116535555013287
2021,Norway,NOR,0.002064910769804937
2022,Norway,NOR,0.002064910769804937
2023,Norway,NOR,0.002064910769804937
2024,Norway,NOR,0.002064910769804937
2025,Norway,NOR,0.002064910769804937
2026,Norway,NOR,0.002064910769804937
2027,Norway,NOR,0.002064910769804937
2028,Norway,NOR,0.002064910769804937
2029,Norway,NOR,0.002064910769804937
2030,Norway,NOR,0.002064910769804937
2031,Norway,NOR,0.002064910769804937
2032,Norway,NOR,0.002064910769804937
2033,Norway,NOR,0.002064910769804937
2034,Norway,NOR,0.002064910769804937
2035,Norway,NOR,0.002064910769804937
2036,Norway,NOR,0.002064910769804937
2037,Norway,NOR,0.002064910769804937
2038,Norway,NOR,0.002064910769804937
2039,Norway,NOR,0.002064910769804937
2040,Norway,NOR,0.002064910769804937
2041,Norway,NOR,0.002064910769804937
2042,Norway,NOR,0.002064910769804937
2043,Norway,NOR,0.002064910769804937
2044,Norway,NOR,0.002064910769804937
2045,Norway,NOR,0.002064910769804937
2046,Norway,NOR,0.002064910769804937
2047,Norway,NOR,0.002064910769804937
2048,Norway,NOR,0.002064910769804937
2049,Norway,NOR,0.002064910769804937
2050,Norway,NOR,0.002064910769804937
2021,Portugal,PRT,0.008808839512523708
2022,Portugal,PRT,0.008808839512523708
2023,Portugal,PRT,0.008808839512523708
2024,Portugal,PRT,0.008808839512523708
2025,Portugal,PRT,0.008808839512523708
2026,Portugal,PRT,0.008808839512523708
2027,Portugal,PRT,0.008808839512523708
2028,Portugal,PRT,0.008808839512523708
2029,Portugal,PRT,0.008808839512523708
2030,Portugal,PRT,0.008808839512523708
2031,Portugal,PRT,0.008808839512523708
2032,Portugal,PRT,0.008808839512523708
2033,Portugal,PRT,0.008808839512523708
2034,Portugal,PRT,0.008808839512523708
2035,Portugal,PRT,0.008808839512523708
2036,Portugal,PRT,0.008808839512523708
2037,Portugal,PRT,0.008808839512523708
2038,Portugal,PRT,0.008808839512523708
2039,Portugal,PRT,0.008808839512523708
2040,Portugal,PRT,0.008808839512523708
2041,Portugal,PRT,0.008808839512523708
2042,Portugal,PRT,0.008808839512523708
2043,Portugal,PRT,0.008808839512523708
2044,Portugal,PRT,0.008808839512523708
2045,Portugal,PRT,0.008808839512523708
2046,Portugal,PRT,0.008808839512523708
2047,Portugal,PRT,0.008808839512523708
2048,Portugal,PRT,0.008808839512523708
2049,Portugal,PRT,0.008808839512523708
2050,Portugal,PRT,0.008808839512523708
2021,Republic of Korea,KOR,0.0
2022,Republic of Korea,KOR,0.0
2023,Republic of Korea,KOR,0.0
2024,Republic of Korea,KOR,0.0
2025,Republic of Korea,KOR,0.0
2026,Republic of Korea,KOR,0.0
2027,Republic of Korea,KOR,0.0
2028,Republic of Korea,KOR,0.0
2029,Republic of Korea,KOR,0.0
2030,Republic of Korea,KOR,0.0
2031,Republic of Korea,KOR,0.0
2032,Republic of Korea,KOR,0.0
2033,Republic of Korea,KOR,0.0
2034,Republic of Korea,KOR,0.0
2035,Republic of Korea,KOR,0.0
2036,Republic of Korea,KOR,0.0
2037,Republic of Korea,KOR,0.0
2038,Republic of Korea,KOR,0.0
2039,Republic of Korea,KOR,0.0
2040,Republic of Korea,KOR,0.0
2041,Republic of Korea,KOR,0.0
2042,Republic of Korea,KOR,0.0
2043,Republic of Korea,KOR,0.0
2044,Republic of Korea,KOR,0.0
2045,Republic of Korea,KOR,0.0
2046,Republic of Korea,KOR,0.0
2047,Republic of Korea,KOR,0.0
2048,Republic of Korea,KOR,0.0
2049,Republic of Korea,KOR,0.0
2050,Republic of Korea,KOR,0.0
2021,Singapore,SGP,0.0024999999999999467
2022,Singapore,SGP,0.0024999999999999467
2023,Singapore,SGP,0.0024999999999999467
2024,Singapore,SGP,0.0024999999999999467
2025,Singapore,SGP,0.0024999999999999467
2026,Singapore,SGP,0.0024999999999999467
2027,Singapore,SGP,0.0024999999999999467
2028,Singapore,SGP,0.0024999999999999467
2029,Singapore,SGP,0.0024999999999999467
2030,Singapore,SGP,0.0024999999999999467
2031,Singapore,SGP,0.0024999999999999467
2032,Singapore,SGP,0.0024999999999999467
2033,Singapore,SGP,0.0024999999999999467
2034,Singapore,SGP,0.0024999999999999467
2035,Singapore,SGP,0.0024999999999999467
2036,Singapore,SGP,0.0024999999999999467
2037,Singapore,SGP,0.0024999999999999467
2038,Singapore,SGP,0.0024999999999999467
2039,Singapore,SGP,0.0024999999999999467
2040,Singapore,SGP,0.0024999999999999467
2041,Singapore,SGP,0.0024999999999999467
2042,Singapore,SGP,0.0024999999999999467
2043,Singapore,SGP,0.0024999999999999467
2044,Singapore,SGP,0.0024999999999999467
2045,Singapore,SGP,0.0024999999999999467
2046,Singapore,SGP,0.0024999999999999467
2047,Singapore,SGP,0.0024999999999999467
2048,Singapore,SGP,0.0024999999999999467
2049,Singapore,SGP,0.0024999999999999467
2050,Singapore,SGP,0.0024999999999999467
2021,Slovakia,SVK,0.0002836502814441491
2022,Slovakia,SVK,0.0002836502814441491
2023,Slovakia,SVK,0.0002836502814441491
2024,Slovakia,SVK,0.0002836502814441491
2025,Slovakia,SVK,0.0002836502814441491
2026,Slovakia,SVK,0.0002836502814441491
2027,Slovakia,SVK,0.0002836502814441491
2028,Slovakia,SVK,0.0002836502814441491
2029,Slovakia,SVK,0.0002836502814441491
2030,Slovakia,SVK,0.0002836502814441491
2031,Slovakia,SVK,0.0002836502814441491
2032,Slovakia,SVK,0.0002836502814441491
2033,Slovakia,SVK,0.0002836502814441491
2034,Slovakia,SVK,0.0002836502814441491
2035,Slovakia,SVK,0.0002836502814441491
2036,Slovakia,SVK,0.0002836502814441491
2037,Slovakia,SVK,0.0002836502814441491
2038,Slovakia,SVK,0.0002836502814441491
2039,Slovakia,SVK,0.0002836502814441491
2040,Slovakia,SVK,0.0002836502814441491
2041,Slovakia,SVK,0.0002836502814441491
2042,Slovakia,SVK,0.0002836502814441491
2043,Slovakia,SVK,0.0002836502814441491
2044,Slovakia,SVK,0.0002836502814441491
2045,Slovakia,SVK,0.0002836502814441491
2046,Slovakia,SVK,0.0002836502814441491
2047,Slovakia,SVK,0.0002836502814441491
2048,Slovakia,SVK,0.0002836502814441491
2049,Slovakia,SVK,0.0002836502814441491
2050,Slovakia,SVK,0.0002836502814441491
2021,Slovenia,SVN,0.0
2022,Slovenia,SVN,0.0
2023,Slovenia,SVN,0.0
2024,Slovenia,SVN,0.0
2025,Slovenia,SVN,0.0
2026,Slovenia,SVN,0.0
2027,Slovenia,SVN,0.0
2028,Slovenia,SVN,0.0
2029,Slovenia,SVN,0.0
2030,Slovenia,SVN,0.0
2031,Slovenia,SVN,0.0
2032,Slovenia,SVN,0.0
2033,Slovenia,SVN,0.0
2034,Slovenia,SVN,0.0
2035,Slovenia,SVN,0.0
2036,Slovenia,SVN,0.0
2037,Slovenia,SVN,0.0
2038,Slovenia,SVN,0.0
2039,Slovenia,SVN,0.0
2040,Slovenia,SVN,0.0
2041,Slovenia,SVN,0.0
2042,Slovenia,SVN,0.0
2043,Slovenia,SVN,0.0
2044,Slovenia,SVN,0.0
2045,Slovenia,SVN,0.0
2046,Slovenia,SVN,0.0
2047,Slovenia,SVN,0.0
2048,Slovenia,SVN,0.0
2049,Slovenia,SVN,0.0
2050,Slovenia,SVN,0.0
2021,South Sudan,SSD,0.00037408150508589527
2022,South Sudan,SSD,0.00037408150508589527
2023,South Sudan,SSD,0.00037408150508589527
2024,South Sudan,SSD,0.00037408150508589527
2025,South Sudan,SSD,0.00037408150508589527
2026,South Sudan,SSD,0.00037408150508589527
2027,South Sudan,SSD,0.00037408150508589527
2028,South Sudan,SSD,0.00037408150508589527
2029,South Sudan,SSD,0.00037408150508589527
2030,South Sudan,SSD,0.00037408150508589527
2031,South Sudan,SSD,0.00037408150508589527
2032,South Sudan,SSD,0.00037408150508589527
2033,South Sudan,SSD,0.00037408150508589527
2034,South Sudan,SSD,0.00037408150508589527
2035,South Sudan,SSD,0.00037408150508589527
2036,South Sudan,SSD,0.00037408150508589527
2037,South Sudan,SSD,0.00037408150508589527
2038,South Sudan,SSD,0.00037408150508589527
2039,South Sudan,SSD,0.00037408150508589527
2040,South Sudan,SSD,0.00037408150508589527
2041,South Sudan,SSD,0.00037408150508589527
2042,South Sudan,SSD,0.00037408150508589527
2043,South Sudan,SSD,0.00037408150508589527
2044,South Sudan,SSD,0.00037408150508589527
2045,South Sudan,SSD,0.00037408150508589527
2046,South Sudan,SSD,0.00037408150508589527
2047,South Sudan,SSD,0.00037408150508589527
2048,South Sudan,SSD,0.00037408150508589527
2049,South Sudan,SSD,0.00037408150508589527
2050,South Sudan,SSD,0.00037408150508589527
2021,Spain,ESP,0.0008827787708110018
2022,Spain,ESP,0.0008827787708110018
2023,Spain,ESP,0.0008827787708110018
2024,Spain,ESP,0.0008827787708110018
2025,Spain,ESP,0.0008827787708110018
2026,Spain,ESP,0.0008827787708110018
2027,Spain,ESP,0.0008827787708110018
2028,Spain,ESP,0.0008827787708110018
2029,Spain,ESP,0.0008827787708110018
2030,Spain,ESP,0.0008827787708110018
2031,Spain,ESP,0.0008827787708110018
2032,Spain,ESP,0.0008827787708110018
2033,Spain,ESP,0.0008827787708110018
2034,Spain,ESP,0.0008827787708110018
2035,Spain,ESP,0.0008827787708110018
2036,Spain,ESP,0.0008827787708110018
2037,Spain,ESP,0.0008827787708110018
2038,Spain,ESP,0.0008827787708110018
2039,Spain,ESP,0.0008827787708110018
2040,Spain,ESP,0.0008827787708110018
2041,Spain,ESP,0.0008827787708110018
2042,Spain,ESP,0.0008827787708110018
2043,Spain,ESP,0.0008827787708110018
2044,Spain,ESP,0.0008827787708110018
2045,Spain,ESP,0.0008827787708110018
2046,Spain,ESP,0.0008827787708110018
2047,Spain,ESP,0.0008827787708110018
2048,Spain,ESP,0.0008827787708110018
2049,Spain,ESP,0.0008827787708110018
2050,Spain,ESP,0.0008827787708110018
2021,Sweden,SWE,0.0
2022,Sweden,SWE,0.0
2023,Sweden,SWE,0.0
2024,Sweden,SWE,0.0
2025,Sweden,SWE,0.0
2026,Sweden,SWE,0.0
2027,Sweden,SWE,0.0
2028,Sweden,SWE,0.0
2029,Sweden,SWE,0.0
2030,Sweden,SWE,0.0
2031,Sweden,SWE,0.0
2032,Sweden,SWE,0.0
2033,Sweden,SWE,0.0
2034,Sweden,SWE,0.0
2035,Sweden,SWE,0.0
2036,Sweden,SWE,0.0
2037,Sweden,SWE,0.0
2038,Sweden,SWE,0.0
2039,Sweden,SWE,0.0
2040,Sweden,SWE,0.0
2041,Sweden,SWE,0.0
2042,Sweden,SWE,0.0
2043,Sweden,SWE,0.0
2044,Sweden,SWE,0.0
2045,Sweden,SWE,0.0
2046,Sweden,SWE,0.0
2047,Sweden,SWE,0.0
2048,Sweden,SWE,0.0
2049,Sweden,SWE,0.0
2050,Sweden,SWE,0.0
2021,Turkey,TUR,2.225018323233352e-06
2022,Turkey,TUR,2.225018323233352e-06
2023,Turkey,TUR,2.225018323233352e-06
2024,Turkey,TUR,2.225018323233352e-06
2025,Turkey,TUR,2.225018323233352e-06
2026,Turkey,TUR,2.225018323233352e-06
2027,Turkey,TUR,2.225018323233352e-06
2028,Turkey,TUR,2.225018323233352e-06
2029,Turkey,TUR,2.225018323233352e-06
2030,Turkey,TUR,2.225018323233352e-06
2031,Turkey,TUR,2.225018323233352e-06
2032,Turkey,TUR,2.225018323233352e-06
2033,Turkey,TUR,2.225018323233352e-06
2034,Turkey,TUR,2.225018323233352e-06
2035,Turkey,TUR,2.225018323233352e-06
2036,Turkey,TUR,2.225018323233352e-06
2037,Turkey,TUR,2.225018323233352e-06
2038,Turkey,TUR,2.225018323233352e-06
2039,Turkey,TUR,2.225018323233352e-06
2040,Turkey,TUR,2.225018323233352e-06
2041,Turkey,TUR,2.225018323233352e-06
2042,Turkey,TUR,2.225018323233352e-06
2043,Turkey,TUR,2.225018323233352e-06
2044,Turkey,TUR,2.225018323233352e-06
2045,Turkey,TUR,2.225018323233352e-06
2046,Turkey,TUR,2.225018323233352e-06
2047,Turkey,TUR,2.225018323233352e-06
2048,Turkey,TUR,2.225018323233352e-06
2049,Turkey,TUR,2.225018323233352e-06
2050,Turkey,TUR,2.225018323233352e-06
2021,United Arab Emirates,ARE,0.0030341266670159506
2022,United Arab Emirates,ARE,0.0030341266670159506
2023,United Arab Emirates,ARE,0.0030341266670159506
2024,United Arab Emirates,ARE,0.0030341266670159506
2025,United Arab Emirates,ARE,0.0030341266670159506
2026,United Arab Emirates,ARE,0.0030341266670159506
2027,United Arab Emirates,ARE,0.0030341266670159506
2028,United Arab Emirates,ARE,0.0030341266670159506
2029,United Arab Emirates,ARE,0.0030341266670159506
2030,United Arab Emirates,ARE,0.0030341266670159506
2031,United Arab Emirates,ARE,0.0030341266670159506
2032,United Arab Emirates,ARE,0.0030341266670159506
2033,United Arab Emirates,ARE,0.0030341266670159506
2034,United Arab Emirates,ARE,0.0030341266670159506
2035,United Arab Emirates,ARE,0.0030341266670159506
2036,United Arab Emirates,ARE,0.0030341266670159506
2037,United Arab Emirates,ARE,0.0030341266670159506
2038,United Arab Emirates,ARE,0.0030341266670159506
2039,United Arab Emirates,ARE,0.0030341266670159506
2040,United Arab Emirates,ARE,0.0030341266670159506
2041,United Arab Emirates,ARE,0.0030341266670159506
2042,United Arab Emirates,ARE,0.0030341266670159506
2043,United Arab Emirates,ARE,0.0030341266670159506
2044,United Arab Emirates,ARE,0.0030341266670159506
2045,United Arab Emirates,ARE,0.0030341266670159506
2046,United Arab Emirates,ARE,0.0030341266670159506
2047,United Arab Emirates,ARE,0.0030341266670159506
2048,United Arab Emirates,ARE,0.0030341266670159506
2049,United Arab Emirates,ARE,0.0030341266670159506
2050,United Arab Emirates,ARE,0.0030341266670159506
2021,United Kingdom,GBR,0.0007595698753423759
2022,United Kingdom,GBR,0.0007595698753423759
2023,United Kingdom,GBR,0.0007595698753423759
2024,United Kingdom,GBR,0.0007595698753423759
2025,United Kingdom,GBR,0.0007595698753423759
2026,United Kingdom,GBR,0.0007595698753423759
2027,United Kingdom,GBR,0.0007595698753423759
2028,United Kingdom,GBR,0.0007595698753423759
2029,United Kingdom,GBR,0.0007595698753423759
2030,United Kingdom,GBR,0.0007595698753423759
2031,United Kingdom,GBR,0.0007595698753423759
2032,United Kingdom,GBR,0.0007595698753423759
2033,United Kingdom,GBR,0.0007595698753423759
2034,United Kingdom,GBR,0.0007595698753423759
2035,United Kingdom,GBR,0.0007595698753423759
2036,United Kingdom,GBR,0.0007595698753423759
2037,United Kingdom,GBR,0.0007595698753423759
2038,United Kingdom,GBR,0.0007595698753423759
2039,United Kingdom,GBR,0.0007595698753423759
2040,United Kingdom,GBR,0.0007595698753423759
2041,United Kingdom,GBR,0.0007595698753423759
2042,United Kingdom,GBR,0.0007595698753423759
2043,United Kingdom,GBR,0.0007595698753423759
2044,United Kingdom,GBR,0.0007595698753423759
2045,United Kingdom,GBR,0.0007595698753423759
2046,United Kingdom,GBR,0.0007595698753423759
2047,United Kingdom,GBR,0.0007595698753423759
2048,United Kingdom,GBR,0.0007595698753423759
2049,United Kingdom,GBR,0.0007595698753423759
2050,United Kingdom,GBR,0.0007595698753423759
2021,Uzbekistan,UZB,0.0
2022,Uzbekistan,UZB,0.0
2023,Uzbekistan,UZB,0.0
2024,Uzbekistan,UZB,0.0
2025,Uzbekistan,UZB,0.0
2026,Uzbekistan,UZB,0.0
2027,Uzbekistan,UZB,0.0
2028,Uzbekistan,UZB,0.0
2029,Uzbekistan,UZB,0.0
2030,Uzbekistan,UZB,0.0
2031,Uzbekistan,UZB,0.0
2032,Uzbekistan,UZB,0.0
2033,Uzbekistan,UZB,0.0
2034,Uzbekistan,UZB,0.0
2035,Uzbekistan,UZB,0.0
2036,Uzbekistan,UZB,0.0
